2.20, 5.68
2.16, 5.71
2.18, 5.74
2.22, 5.78
2.19, 5.71
2.10, 5.63
2.00, 5.49
1.92, 5.43
1.85, 5.39
1.79, 5.39
1.76, 5.39
1.75, 5.39
1.80, 5.41
1.91, 5.42
2.05, 5.53
2.17, 5.60
2.19, 5.64
2.20, 5.67
2.15, 5.69
2.14, 5.72
2.19, 5.74
2.17, 5.70
2.09, 5.62
1.99, 5.49
1.92, 5.43
1.85, 5.39
1.80, 5.39
1.77, 5.40
1.76, 5.41
1.80, 5.44
1.89, 5.46
2.03, 5.54
2.13, 5.63
2.18, 5.65
2.17, 5.69
2.16, 5.72
2.14, 5.74
2.17, 5.75
2.16, 5.71
2.07, 5.64
1.97, 5.50
1.90, 5.44
1.83, 5.40
1.79, 5.40
1.77, 5.41
1.76, 5.41
1.77, 5.43
1.88, 5.44
2.02, 5.50
2.14, 5.61
2.17, 5.64
2.19, 5.68
2.15, 5.70
2.13, 5.73
2.15, 5.75
2.15, 5.72
2.08, 5.65
1.99, 5.52
1.92, 5.45
1.86, 5.41
1.81, 5.42
1.79, 5.43
1.77, 5.43
1.78, 5.44
1.89, 5.48
1.99, 5.50
2.12, 5.62
2.19, 5.64
2.20, 5.68
2.14, 5.71
2.12, 5.73
2.13, 5.74
2.12, 5.72
2.06, 5.66
1.97, 5.56
1.89, 5.48
1.84, 5.43
1.79, 5.42
1.79, 5.44
1.77, 5.44
1.76, 5.44
1.86, 5.47
1.97, 5.49
2.10, 5.60
2.16, 5.63
2.20, 5.68
2.16, 5.69
2.12, 5.70
2.11, 5.72
2.15, 5.73
2.10, 5.69
2.04, 5.63
1.94, 5.53
1.86, 5.48
1.82, 5.44
1.80, 5.46
1.81, 5.48
1.80, 5.47
1.79, 5.45
1.85, 5.46
1.96, 5.47
2.05, 5.57
2.08, 5.60
2.16, 5.65
2.16, 5.68
2.13, 5.69
2.13, 5.72
2.14, 5.75
2.14, 5.72
2.12, 5.65
2.02, 5.54
1.93, 5.46
1.87, 5.41
1.80, 5.40
1.77, 5.41
1.74, 5.41
1.75, 5.45
1.86, 5.47
1.98, 5.50
2.12, 5.63
2.18, 5.67
2.20, 5.71
2.13, 5.72
2.14, 5.74
2.15, 5.77
2.14, 5.75
2.10, 5.69
2.01, 5.57
1.91, 5.50
1.86, 5.44
1.79, 5.43
1.76, 5.43
1.74, 5.45
1.75, 5.45
1.87, 5.47
2.01, 5.51
2.11, 5.64
2.12, 5.67
2.20, 5.70
2.13, 5.72
2.10, 5.75
2.14, 5.77
2.11, 5.73
2.07, 5.65
1.96, 5.55
1.89, 5.48
1.85, 5.44
1.83, 5.44
1.81, 5.44
1.80, 5.46
1.80, 5.45
1.89, 5.47
2.02, 5.51
2.12, 5.61
2.17, 5.63
2.20, 5.67
2.16, 5.70
2.09, 5.72
2.08, 5.73
2.06, 5.69
2.00, 5.64
1.92, 5.54
1.86, 5.48
1.84, 5.44
1.81, 5.44
1.79, 5.47
1.77, 5.47
1.75, 5.47
1.80, 5.48
1.89, 5.49
2.01, 5.57
2.08, 5.64
2.13, 5.66
2.16, 5.68
2.12, 5.69
2.11, 5.71
2.11, 5.74
2.11, 5.73
2.09, 5.70
2.02, 5.58
1.92, 5.50
1.85, 5.46
1.78, 5.44
1.77, 5.44
1.74, 5.44
1.73, 5.44
1.81, 5.47
1.94, 5.48
2.06, 5.58
2.14, 5.64
2.18, 5.67
2.18, 5.69
2.14, 5.72
2.13, 5.75
2.17, 5.76
2.12, 5.70
2.08, 5.65
1.96, 5.52
1.88, 5.47
1.83, 5.43
1.78, 5.43
1.75, 5.43
1.74, 5.44
1.75, 5.45
1.87, 5.47
2.00, 5.51
2.10, 5.62
2.12, 5.65
2.17, 5.69
2.14, 5.72
2.13, 5.75
2.13, 5.77
2.13, 5.73
2.10, 5.68
2.00, 5.57
1.91, 5.48
1.84, 5.42
1.79, 5.43
1.78, 5.46
1.77, 5.48
1.79, 5.48
1.87, 5.49
1.99, 5.53
2.10, 5.62
2.14, 5.64
2.12, 5.67
2.04, 5.67
1.99, 5.68
2.04, 5.68
2.01, 5.66
1.98, 5.63
1.94, 5.56
1.93, 5.55
1.91, 5.58
1.90, 5.63
1.88, 5.65
1.86, 5.67
1.85, 5.70
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.86, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.87, 5.72
1.86, 5.72
1.87, 5.72
1.87, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.86, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.72
1.86, 5.72
1.85, 5.72
1.86, 5.72
1.85, 5.72
1.86, 5.72
1.85, 5.72
1.86, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.72
1.85, 5.73
1.85, 5.72
1.85, 5.73
1.85, 5.73
1.85, 5.73
1.85, 5.72
1.85, 5.72
1.85, 5.72
